Index,Layout,Net Power (MW),Net Heat (MW),T_info
2639,G1CHTaACaH-1H1HE,-7.544314703539619,7.544314703539852,1
2640,G1CHTaH1TaAC-1TCHE,-7.725542902210969,7.725543019787658,0
2641,G1CTa1HTaAC-1HTAE,-7.380831405023699,7.380831405023866,1
2642,G1CTaHTaAC-1A1HE,-7.725335767179296,7.725335767179385,1
2643,G1CTaHTaAC-1HC1HE,-7.459448366719066,7.459448350716144,1
2644,G1CTaHTaAC-1TA1CHE,-8.012516576875052,8.012516543604258,1
2645,G1CaHTaAC-1AC1HE,-7.930062764663536,7.930062764595499,1
2646,G1CaHTaACA-1C1HTE,-7.863852906324221,7.863852906465772,1
2647,G1H1HTaAC-1CaHE,-7.512332532950916,7.512332514464535,1
2648,G1H1TaAC-1CaHTE,-7.77724510144622,7.7772451014463675,1
2649,G1H1TaAC-1TaHE,-7.949434803570323,7.949434789707944,1
2650,G1H1TaACHa-1HE,-7.9308396430813115,7.930839635481477,1
2651,G1H1TaACa-1ACHE,-7.695357580983851,7.695357580984146,1
2652,G1H1TaACaH-1HTE,-7.758767480512632,7.758767480512537,1
2653,G1H1TaACaH-1TE,-7.724414515857581,7.724414515857689,1
2654,G1H1TaACaT-1ATHE,-7.60777970959795,7.607779697969355,1
2655,G1H1TaATCaH-1AE,-7.614518896049777,7.614518869687487,0
2656,G1H1TaHTaAC-1HCE,-7.866668125893913,7.866668125894308,1
2657,G1H1TaTATC-1aHE,-8.617631340219967,8.6176313446053,0
2658,G1H1TaTHTaAC-1HE,-7.7791384737578575,7.7791384737578,1
2659,G1H1aTHTaAC-1ATE,-8.778660162690983,8.778660162691201,0
2660,G1HT1aACACaH-1HE,-8.915076529008893,8.915076529125873,1
2661,G1HTCTaACaH-1H1TE,-7.626086838381935,7.626086868271008,1
2662,G1HTH1TaHTaAC-1HE,-7.892044078190384,7.892044078190367,1
2663,G1HTaAC-1A1CHaHE,-7.805837170631785,7.805837170631908,1
2664,G1HTaAC-1A1CaHE,-7.484597648115916,7.484597648115915,1
2665,G1HTaAC-1A1TaHE,-7.765250071505016,7.765250071504794,1
2666,G1HTaAC-1A1aHTE,-7.752224948088899,7.752224948089342,1
2667,G1HTaAC-1C1aHE,-7.773041399049651,7.7730413990497995,1
2668,G1HTaAC-1T1TaHE,-7.730518466688534,7.730518466688729,1
2669,G1HTaAC-1T1aHCE,-7.64539145363101,7.645391453630727,1
2670,G1HTaAC-1TaH1HTE,-8.528310233585216,8.528310234830606,1
2671,G1HTaAC-1TaHT1HE,-7.712609895174125,7.712609895174355,1
2672,G1HTaAC-1a1HTCHE,-7.679081711704966,7.6790817117046455,1
2673,G1HTaAC-1a1THTE,-7.134815700084205,7.134815700627304,1
2674,G1HTaAC-1aH1CTAE,-7.703769806823257,7.703769806823235,1
2675,G1HTaAC-1aH1CTHE,-7.681378542898874,7.6813785428987105,1
2676,G1HTaAC-1aH1HTACE,-7.640894283784055,7.6408942838361185,1
2677,G1HTaAC-1aH1HTE,-8.611829609318852,8.611829610714198,1
2678,G1HTaAC-1aH1TACE,-7.680043310701901,7.680043310702052,1
2679,G1HTaAC-1aH1THE,-8.528508145154603,8.528508124982208,1
2680,G1HTaAC-1aHT1ACE,-7.705534482928108,7.705534482927959,1
2681,G1HTaAC-1aHT1CHTE,-7.729546554534894,7.729546554532449,1
2682,G1HTaAC-1aHT1HTAE,-7.704612180584192,7.704612180583885,1
2683,G1HTaAC-1aHT1THE,-7.809446999544708,7.809446999544706,1
2684,G1HTaACAa-1CT1HTE,-8.949834434109178,8.949834416339263,1
2685,G1HTaACH-1a1TACHE,-7.850428230377939,7.850428230378121,1
2686,G1HTaACTa-1AC1HE,-7.597028102158981,7.5970281021591575,1
2687,G1HTaACTa-1H1HTE,-7.768994495847551,7.768994495848053,1
2688,G1HTaACTa-1HC1HE,-7.896098819507485,7.896098819215972,1
2689,G1HTaACa-1HT1CTHE,-7.731676800063025,7.731676800063122,1
2690,G1HTaACaHT-1H1HTE,-7.709609487981578,7.709609495633811,1
2691,G1HTaHTaAC-1T1HE,-7.2823473856651315,7.282347384275697,1
2692,G1HaHTaAC-1HT1HTE,-7.584590091374548,7.58459009138519,1
2693,G1T1ACaHTa-1ACE,-7.7841861129251955,7.784186119159289,1
2694,G1T1ACaHTaAC-1HE,-8.711867797975446,8.711867797975692,1
2695,G1T1ATCaHTaAC-1HCHE,-7.870941610813193,7.870941606025644,0
2696,G1T1CaHTaAC-1ACHE,-7.711988023587233,7.711988023586925,1
2697,G1T1CaHTaAC-1HACHE,-7.696266079514948,7.6962660795152,0
2698,G1T1HTaAC-1aHE,-7.873553016322228,7.873553016322188,1
2699,G1T1HTaACaH-1HE,-7.751813425656358,7.751813425656181,1
2700,G1T1HTaACaH-1THE,-7.692433549240209,7.692433572814934,1
2701,G1T1HTaACaHT-1AE,-7.61128659730452,7.611286557855867,1
2702,G1T1HTaATCaH-1HE,-7.755549391255057,7.755549391253341,0
2703,G1T1TaAC-1CaHTE,-7.659625806491776,7.6596258065776786,1
2704,G1T1TaACaH-1HTE,-7.871390535719833,7.87139054800215,1
2705,G1T1TaACaH-1THE,-7.771836616715955,7.771836616715986,1
2706,G1T1TaHTaAC-1ACHE,-7.534371275374994,7.534371275374964,1
2707,G1T1TaHTaAC-1HAE,-7.704772601503438,7.7047726015036035,1
2708,G1T1aAC-1AaHTE,-8.223490749067278,8.223490749244197,1
2709,G1T1aACAC-1aHTHE,-8.782874819195998,8.782874819320922,0
2710,G1T1aHTaAC-1CHE,-7.583374564661155,7.583374564661071,1
2711,G1T1aHTaAC-1HCE,-7.981817343395347,7.981817343395341,1
2712,G1T1aHTaAC-1HTE,-8.232338521164948,8.232338521164563,1
2713,G1T1aHTaAC-1TACHE,-7.849905108261755,7.849905108261877,1
2714,G1T1aTHTaAC-1HACE,-7.565432106711687,7.565432106711797,1
2715,G1T1aTHTaAC-1HAE,-7.754646252292155,7.754646252292492,1
2716,G1TH1HTaHTaAC-1HE,-7.363338437413409,7.363338437413309,1
2717,G1TH1TaACaH-1TE,-7.796186804233299,7.79618681302572,1
2718,G1TH1TaACaHT-1AE,-7.604386505735414,7.6043864902208895,1
2719,G1THTHTaACaH-1H1HE,-7.8987114194405414,7.898711422271142,1
2720,G1THTaAC-1C1aHE,-7.798219132697277,7.798219102187846,1
2721,G1THTaACaH-1T1CE,-7.6745126861968425,7.674512671485213,1
2722,G1THTaACaH-1T1THE,-7.7173008217633425,7.717300800985776,1
2723,G1THTaH1TaAC-1HE,-7.618825000325892,7.618824998539295,1
2724,G1TaAC-1C1ACaHE,-7.68237005389318,7.682370025844038,1
2725,G1TaAC-1C1aHE,-7.6882708140143565,7.688270786313504,1
2726,G1TaAC-1HT1aTHE,-8.274799047612488,8.274799053037144,1
2727,G1TaAC-1aHCT1HTE,-8.78421312305151,8.78421312991743,1
2728,G1TaAC-1aHT1ACE,-7.709940817220996,7.709940817221269,1
2729,G1TaAC-1aHTCHT1TAE,-7.639376995933857,7.639376995934058,1
2730,G1TaAC1TaHT-1TACHE,-7.5765197154422905,7.576519715477336,1
2731,G1TaACACTa-1H1HE,-7.759126713883545,7.759126785460416,1
2732,G1TaACH-1C1aHTHE,-7.793489218588416,7.793489212208494,1
2733,G1TaACHCTa-1H1ACE,-7.4791559976924855,7.4791559978159,1
2734,G1TaACT-1aH1CTHTE,-7.538882270574339,7.538882272528175,1
2735,G1TaACTaH-1C1TACHE,-7.590096065782137,7.590096065847344,1
2736,G1TaACTaH-1T1HTE,-7.785964808650478,7.785964809907921,1
2737,G1TaACaH-1HT1ACE,-7.668546685508646,7.668546685599759,1
2738,G1TaACaH-1T1TCE,-7.857777711787099,7.857777719194576,1
2739,G1TaACaHC-1HT1HTE,-7.689026505103065,7.689026505289331,1
2740,G1TaH1TaAC-1CTHE,-8.633778792762488,8.633778790229783,1
2741,G1TaH1TaAC-1HTE,-8.380032736163692,8.380032749272283,1
2742,G1TaH1TaAC-1TCHE,-7.507616134052115,7.507616126521297,1
2743,G1TaH1TaAC-1THE,-8.494821446185654,8.494821440911878,1
2744,G1TaH1TaACT-1ACAHE,-7.700477346334709,7.700477327699475,1
2745,G1TaHTH1TaAC-1HE,-7.830304915552801,7.830304915552556,1
2746,G1TaHTaAC-1A1ATE,-8.850291864920106,8.850291864920198,0
2747,G1TaHTaAC-1A1HCE,-8.867468634195214,8.867468634195202,1
2748,G1TaHTaAC-1A1HCHE,-7.4842410925766245,7.48424109257666,1
2749,G1TaHTaAC-1A1HTE,-7.752482504657961,7.752482504658487,1
2750,G1TaHTaAC-1AC1ACHE,-8.18094197410438,8.180941974104725,1
2751,G1TaHTaAC-1ACH1HE,-7.475160971374737,7.475160971375149,1
2752,G1TaHTaAC-1AT1CACE,-8.899622533231916,8.89962253323267,1
2753,G1TaHTaAC-1ATC1HE,-7.848630415272839,7.848630415273279,1
2754,G1TaHTaAC-1H1HAE,-7.6215804550817605,7.6215804550815855,1
2755,G1TaHTaAC-1H1HTAE,-7.773890962128377,7.773890962128088,1
2756,G1TaHTaAC-1H1HTE,-7.833059951334648,7.833059951334611,1
2757,G1TaHTaAC-1H1HTHE,-7.7888108982615325,7.788810898261815,1
2758,G1TaHTaAC-1H1THAE,-7.808200480101483,7.808200480101414,1
2759,G1TaHTaAC-1HT1HE,-7.512708716988973,7.512708716991655,1
2760,G1TaHTaAC-1HT1HTE,-7.89328216904415,7.893282169044394,1
2761,G1TaHTaAC-1HT1TACHE,-7.54801183491731,7.548011834904183,1
2762,G1TaHTaAC-1T1HCHE,-8.012492039255111,8.012492039254695,1
2763,G1TaHTaAC-1T1HTHE,-7.520993959070804,7.520993959069721,1
2764,G1TaHTaAC-1T1TACHE,-7.186260570091625,7.186260570088167,1
2765,G1TaHTaACA-1C1HE,-8.538325169676485,8.538325169676513,1
2766,G1TaHTaACAC-1A1HE,-8.53656976680601,8.536569766807458,1
2767,G1TaTHTaAC-1A1HE,-8.33577464780148,8.335774647801328,1
2768,G1TaTHTaAC-1AC1CHE,-7.965404077939247,7.965404077938609,1
2769,G1TaTHTaAC-1H1CHE,-7.572393829241814,7.572393829242237,1
2770,G1TaTHTaACT-1H1HE,-7.876862149099897,7.876862149100013,1
2771,G1a1HTaAC-1HTACHE,-7.625495474444128,7.625495474444475,1
2772,G1a1HTaAC-1THCE,-7.490524281406215,7.4905242814062385,1
2773,G1a1TACTaHT-1ACHE,-7.765063585636718,7.765063594770257,1
2774,G1a1THTaAC-1HCE,-8.70995970481939,8.709959704819608,1
2775,G1a1THTaAC-1TCHE,-7.7215190855722575,7.721519085582092,0
2776,G1aH1TaACAC-1ACHTE,-7.665902931372236,7.665902944311187,1
2777,G1aH1TaACT-1ACAHE,-8.536392421790216,8.536392394610091,1
2778,G1aHTH1TaAC-1CHE,-7.748568145362179,7.748568145362582,1
2779,G1aHTa-1AC1HTACE,-7.726299450159455,7.72629945016149,1
2780,G1aHTa-1ATCT1ACHE,-7.812002468752652,7.812002468752474,0
2781,G1aHTa1TAC-1THE,-7.597949225864461,7.5979492346027975,1
2782,G1aHTa1TACT-1HE,-7.63738668198264,7.63738668835799,1
2783,G1aHTaAC-1AT1HAE,-8.517329704655195,8.517329704655197,0
2784,G1aHTaAC-1CT1HTE,-7.772950768973742,7.772950768974166,1
2785,G1aHTaAC-1H1CTHE,-7.755938493044319,7.755938493044582,1
2786,G1aHTaAC-1H1HTACAHE,-7.629468135483555,7.629468135483388,1
2787,G1aHTaAC-1H1TACHE,-7.86102503975589,7.8610250397561865,1
2788,G1aHTaAC-1HT1ACE,-7.798030163158983,7.7980301631593925,1
2789,G1aHTaAC-1HT1TACHE,-7.811292735288258,7.811292735288102,1
2790,G1aHTaAC-1HTH1HTE,-7.808130443310199,7.808130443310626,1
2791,G1aHTaAC-1T1ACTE,-8.76983949302129,8.76983949302084,0
2792,G1aHTaAC-1T1CACHE,-7.481911703632133,7.481911703631807,1
2793,G1aHTaAC-1T1CHTE,-7.888279235648753,7.888279235648978,1
2794,G1aHTaAC-1T1HCE,-7.512164170866703,7.512164170871809,1
2795,G1aHTaAC-1T1HTACE,-7.58012193669192,7.580121936691523,1
2796,G1aHTaAC-1T1HTACHE,-7.474016696605929,7.47401669662834,1
2797,G1aHTaAC-1TA1HTE,-7.928501282534069,7.9285012825338725,1
2798,G1aHTaAC-1TAC1HTE,-7.811000763787693,7.811000763787769,1
2799,G1aHTaAC-1TAC1HTHE,-7.817993114416459,7.817993114416893,1
2800,G1aHTaAC-1TC1HCE,-7.264842053611552,7.264842053610549,1
2801,G1aHTaAC-1TC1HTE,-7.712213798075093,7.712213798075423,1
2802,G1aHTaAC-1TCAT1CHE,-7.878632889040358,7.878632889039952,0
2803,G1aHTaAC-1TCT1ACHE,-7.8352085895527335,7.835208586422347,1
2804,G1aHTaAC-1THC1HE,-7.929048536364883,7.929048536365166,1
2805,G1aHTaAC1C-1THE,-7.742733949257538,7.742733949254526,1
2806,G1aHTaACAC-1T1HE,-7.792126541756327,7.79212654175549,1
2807,G1aHTaACAT-1C1HE,-7.573803203643674,7.573803203643632,1
2808,G1aHTaACHT-1AC1HE,-7.350112140461956,7.350112140462332,1
2809,G1aHTaACHT-1H1HE,-7.832536770387764,7.832536770388171,1
2810,G1aHTaACT-1A1ACHE,-8.235790445509007,8.235790445508808,1
2811,G1aHTaACT-1AC1CHTE,-7.833908787002552,7.833908787002973,1
2812,G1aHTaACT-1AC1HTE,-7.522642397438563,7.522642397438012,1
2813,G1aHTaACT-1ACH1THE,-7.795819024735478,7.795819024735548,1
2814,G1aHTaACT-1H1CTE,-7.894923686976205,7.894923686975378,1
2815,G1aHTaH1TAC-1TAE,-7.371641040308506,7.371641040855113,1
2816,G1aHTaHACTAC-1ACH1HE,-7.757198467518997,7.757198467519298,1
2817,G1aHTaTAC-1A1HE,-7.885853590377465,7.885853590627402,1
2818,G1aHTaTAC-1A1THE,-7.818940888161209,7.818940888373479,1
2819,G1aHTaTAC-1TH1CHE,-7.9568272963872015,7.956827296615824,1
2820,G1aHTaTHAC-1CH1HE,-7.436652680639826,7.436652680846695,1
2821,G1aTH1TaAC-1HCTHE,-7.832182596769627,7.832182596769936,1
2822,G1aTHTaAC-1A1CHTE,-8.42063735919541,8.420637359195535,1
2823,G1aTHTaAC-1A1HE,-8.683034587352486,8.683034587352719,1
2824,G1aTHTaAC-1AC1HTE,-7.844551627658688,7.844551627659097,1
2825,G1aTHTaAC-1AH1HTE,-7.744964562276851,7.74496456227716,1
2826,G1aTHTaAC-1AT1HTE,-7.757484942166056,7.757484942165911,1
2827,G1aTHTaAC-1AT1TACHE,-8.68737883133184,8.687378831331886,0
2828,G1aTHTaAC-1ATC1HE,-7.8770016286664735,7.877001628666438,0
2829,G1aTHTaAC-1C1CHTE,-7.624264539455271,7.62426455704581,1
2830,G1aTHTaAC-1C1HCHE,-7.777189222832764,7.777189222832404,1
2831,G1aTHTaAC-1C1THE,-7.721156415764125,7.721156415764678,1
2832,G1aTHTaAC-1CH1TACE,-7.885996481415539,7.885996481415477,1
2833,G1aTHTaAC-1H1ATE,-8.601000256851357,8.60100025685094,1
2834,G1aTHTaAC-1H1CE,-7.98683073655609,7.986830736556239,1
2835,G1aTHTaAC-1H1HTHE,-7.637473206598595,7.63747320659842,1
2836,G1aTHTaAC-1HC1CHE,-7.8972475114046095,7.89724751140422,1
2837,G1aTHTaAC-1HT1TACHE,-7.582010079983189,7.582010079983268,1
2838,G1aTHTaAC-1T1HCHE,-7.7434363227309175,7.743436322730478,1
2839,G1aTHTaAC-1T1HTACHE,-7.495802635279125,7.495802635279303,1
2840,G1aTHTaAC-1T1TACHE,-7.701451841852496,7.701451841852702,1
2841,G1aTHTaAC-1TH1TAE,-7.990169181392916,7.990169181392305,1
2842,G1aTHTaACA-1C1THE,-7.656610585143753,7.65661058514379,1
2843,G1aTHTaACH-1H1HE,-7.924551343879323,7.924551343879729,1
2844,G1aTHTaACH-1T1TCHE,-7.834662546957272,7.834662546957299,1
2845,G1aTHTaACT-1C1HAE,-7.667716463931691,7.667716463931881,1
2846,G1aTHTaACT-1H1CHE,-7.590983547249526,7.590983518240523,1
2847,G1aTHTaTAC-1H1HE,-7.854326035256123,7.854326035469435,1
2848,GA1C1TaHTaAC-1HE,-7.3986613255555165,7.398661325556055,1
2849,GA1THTaACaH-1H1TE,-7.318914006438395,7.318914018330336,1
2850,GAT1A1AC-1aHTaE,-7.754293971934629,7.75429397193452,1
2851,GAT1H1TaACaH-1E,-7.54346143095499,7.543461425348129,1
2852,GAT1a1HTaAC-1HE,-7.387443683800437,7.387443683800712,1
2853,GAaHT1TaACAC-1H1E,-8.80559834548594,8.805598306243422,1
2854,GAaHT1aAC-1TCH1E,-8.932776726690568,8.932776726872552,1
2855,GC-1HTH1TaACaHT1E,-7.783739210304701,7.783739230746165,1
2856,GC1A1TaATC-1aHE,-7.627115184844223,7.627115184790567,0
2857,GC1H1HTaACACaH-1HE,-7.767739317252172,7.767739397442568,1
2858,GC1H1TaAC-1CaHE,-8.444470815184072,8.44447082122143,1
2859,GC1H1TaACTaHT-1E,-7.696792837718448,7.696792811954938,1
2860,GC1H1TaACaH-1E,-7.782363531490872,7.782363531490833,1
2861,GC1H1TaACaH-1TE,-7.895757460125948,7.895757460126072,1
2862,GC1H1TaATCaHT-1E,-7.866697823971316,7.8666978088298665,0
2863,GC1H1TaHTaAC-1HE,-7.710343737075325,7.710343737075474,1
2864,GC1H1aHTaACH-1TE,-7.6209866142856235,7.620986626460701,1
2865,GC1HTaAC-1A1aHE,-7.695979090856936,7.695979090856615,1
2866,GC1HTaAC-1T1ACaHE,-7.741092921046374,7.74109292104587,1
2867,GC1HTaAC-1a1CATHE,-7.734161176344309,7.734161176344306,1
2868,GC1HTaACAT-1a1HE,-8.427341236343349,8.427341236343228,0
2869,GC1HTaACTa-1H1THE,-7.816141877204172,7.816141877090186,1
2870,GC1HTaACa-1C1HE,-7.527186056090615,7.527186069863602,1
2871,GC1T-1aHTaACT1HE,-7.436547260339396,7.436547260340106,1
2872,GC1T1ACaHTa-1E,-7.813659341897749,7.813659350017149,1
2873,GC1T1TaAC-1aHE,-7.24798984546398,7.247989847675539,1
2874,GC1T1aACaH-1HE,-7.657405673489629,7.657405673531849,1
2875,GC1TaA1ATCACaH-1TE,-8.303366610388844,8.303366614072575,0
2876,GC1TaAC-1H1AaHE,-8.58855594779515,8.588555952158679,1
2877,GC1TaAC-1TaHT1CTE,-7.752213801143196,7.7522138125200755,1
2878,GC1TaH1HTaAC-1HE,-7.68046358310477,7.680463583104886,1
2879,GC1TaHTaAC-1T1HE,-7.689265691887915,7.689265691887845,1
2880,GC1a1HTaAC-1TACHE,-7.825152579312645,7.825152579312801,1
2881,GC1aH1TaACT-1HE,-7.79549626524119,7.795496239224862,1
2882,GC1aHTaACHT-1A1E,-7.752663818376047,7.752663818375911,1
2883,GC1aHTaACTAC-1H1E,-8.039992410179538,8.03999241017897,1
2884,GCHTHTaATCaHE,-7.741632525388825,7.741632525314923,0
2885,GCHTaAC-1aH1H1E,-7.045997178401248,7.045997178401325,1
2886,GCHTaTACHaHE,-7.720149345676472,7.720149345674388,1
2887,GCTHTaACAaHE,-8.24765653741454,8.247656537414475,1
2888,GCTHTaACaTHE,-7.72688521763821,7.726885217638422,1
2889,GCTaAC-1H1aH1CHE,-8.095594034001715,8.09559405591409,1
2890,GCTaACHCaHE,-7.760218447348479,7.760218439516447,1
2891,GCTaACa-1T1H1HE,-7.086259507517724,7.08625951331231,1
2892,GCTaTACAaHE,-8.315644354208395,8.315644353874578,1
2893,GCaHT1TaAC-1H1E,-7.708816202551788,7.7088162079292495,1
2894,GCaHT1TaACT-1A1E,-7.579126304830128,7.5791263049361,1
2895,GCaHTaTAC-1H1H1E,-7.828226001501199,7.828226001710024,1
2896,GCaTCHTaACTE,-7.792653449666092,7.792653449666772,1
2897,GCaTHTaACTE,-7.31865951066713,7.318659510665864,1
2898,GCaTHTaATAE,-7.739261624311367,7.739261627769759,1
2899,GT-1A1H1TaATCaHE,-7.642163256454994,7.642163256378159,0
2900,GT-1C1H1TaACaHE,-7.892517275299208,7.892517275299218,1
2901,GT-1CH1H1aTHTaACHE,-7.661140950807175,7.661140950806837,1
2902,GT-1H1HTA1TaACaHE,-7.575269040357398,7.5752690403404985,1
2903,GT-1H1T1TaACHaHE,-7.099455446103496,7.099455446224574,1
2904,GT-1T1A1aHTaTACHE,-7.764293010205602,7.76429301041552,1
2905,GT-1T1T1CaACaHE,-7.794705234608703,7.794705243781757,1
2906,GT-1T1T1aACHaTHE,-7.9533708488476105,7.953370848873336,1
2907,GT-1T1TH1TaACHaHE,-7.639477899688413,7.639477902757905,1
2908,GT1A1ACaC-1HTaE,-7.653265399758221,7.65326540625098,1
2909,GT1A1ACaHTa-1E,-7.74396119293927,7.743961200049951,1
2910,GT1A1HTaACaH-1HE,-7.607076131788058,7.6070761321648135,1
2911,GT1A1TAC-1aHTaHE,-7.271684625485589,7.271684626272794,1
2912,GT1A1THTaACaHT-1E,-7.560613526642617,7.560613564686369,1
2913,GT1A1TaAC-1HTaHE,-7.693321815149866,7.69332180019255,1
2914,GT1A1TaACaH-1HE,-7.675328786289046,7.675328786289189,1
2915,GT1A1TaACaHT-1E,-7.680857656495543,7.680857676138039,1
2916,GT1A1TaHATC-1aHE,-7.272160326051819,7.272160417854857,0
2917,GT1A1TaHTaAC-1CHE,-7.948401024844574,7.948401024844922,1
2918,GT1A1aAC-1ATaHE,-8.390064902777658,8.390064903008485,0
2919,GT1AC1ACaHTa-1E,-7.763383476358423,7.7633834845840965,1
2920,GT1AC1TaAC-1aHE,-7.7452923166965375,7.7452923167806045,1
2921,GT1AC1TaACaH-1HE,-7.7219431322295184,7.72194313231761,1
2922,GT1AC1TaHTaAC-1HE,-7.823061365678358,7.823061365678593,1
2923,GT1AC1aAC-1aHE,-7.670422353802288,7.670422353853848,1
2924,GT1AC1aHTaAC-1HE,-7.823846343725666,7.823846343725484,1
2925,GT1ACH1TaAC-1aHE,-7.875369035247547,7.875369035248015,1
2926,GT1ACTaHTa-1A1CE,-7.700522298232344,7.700522298231881,1
2927,GT1ACaHTaH-1A1E,-7.383798090173604,7.383798090691209,1
2928,GT1AT1TaAC-1aHE,-7.642476206318202,7.64247620640083,0
2929,GT1AaHTaAC-1H1E,-8.64454288137788,8.644542881377738,1
2930,GT1C1HTaAC-1aHE,-7.738952959976951,7.738952959977355,1
2931,GT1C1HTaACaH-1AE,-7.638576041007044,7.638576041007053,1
2932,GT1C1TaATCaH-1HE,-7.815500140944183,7.815500146677751,0
2933,GT1C1TaH-1TaACHE,-8.106851976111418,8.106851976042766,1
2934,GT1C1aAC-1TaHE,-7.49157242538121,7.491572425433438,1
2935,GT1C1aACH-1aHE,-7.719648279629452,7.719648279640299,1
2936,GT1C1aACH-1aTHE,-7.581390387277076,7.58139038729316,1
2937,GT1C1aHTaHAC-1HE,-6.868995360201571,6.86899536020156,1
2938,GT1C1aTACTaH-1HE,-7.542625348111744,7.542625362319563,1
2939,GT1CH1TaACTaH-1HE,-7.767561932411194,7.767561932411678,1
2940,GT1CHT1TaACaH-1E,-7.800004361153653,7.800004363566503,1
2941,GT1CHTaAC-1a1HE,-8.821853560300493,8.821853562099099,1
2942,GT1CHTaACTaH-1H1E,-7.482446693482348,7.482446736085952,1
2943,GT1CT1aAC-1AaHE,-8.622817498300497,8.622817498456584,1
2944,GT1CT1aACaH-1HE,-7.703568094722935,7.7035680947569904,1
2945,GT1CTa1HTaAC-1THE,-7.933317849274682,7.933317849274289,1
2946,GT1CTaACaH-1TAC1HE,-7.6295903316153035,7.629590333183407,1
2947,GT1CTaACaHT-1H1E,-7.836302003258188,7.836302011606279,1
2948,GT1CTaH1TaAC-1HE,-8.508900804225528,8.508900784602787,1
2949,GT1CaHTaATC-1H1E,-7.658626631084061,7.658626631085395,0
2950,GT1H1TaAC-1HaHE,-7.699323087417878,7.699323074515917,1
2951,GT1H1TaAC-1TaHE,-7.699479624120098,7.6994796241202765,1
2952,GT1H1TaACT-1CaHE,-8.859364532928293,8.85936454082593,1
2953,GT1H1TaACaH-1ACE,-7.6441918302900715,7.644191830290206,1
2954,GT1H1TaACaH-1HE,-7.764375911145067,7.7643758832093,1
2955,GT1H1TaACaHTH-1E,-7.8278710543432215,7.827871008636709,1
2956,GT1H1aAC-1HaHE,-7.878316658692465,7.878316658704426,1
2957,GT1H1aTACaH-1HE,-7.613469270044809,7.6134692731659595,1
2958,GT1HTaAC-1H1TaHE,-8.100193343936839,8.100193343936477,1
2959,GT1HTaAC-1aH1HE,-8.477078737345801,8.47707873734596,1
2960,GT1HTaAC-1aHT1THE,-8.241961483845113,8.241961501463953,1
2961,GT1HTaACA-1aHT1E,-8.144600086555709,8.144600087368067,0
2962,GT1HTaACAa-1CH1CHE,-8.940277194983816,8.94027719498334,1
2963,GT1HTaACAa-1H1HE,-8.938435778718613,8.938435778719418,1
2964,GT1HTaACAa-1H1THE,-8.326116310243462,8.32611631024319,1
2965,GT1HTaACT-1aH1HE,-8.6214318254865,8.621431804807779,1
2966,GT1HTaACTa-1H1CHE,-7.7390231101697555,7.7390231101701,1
2967,GT1HTaACTa-1H1HE,-7.728465291379716,7.728465291379899,1
2968,GT1HTaACTa-1HT1HE,-7.747558129567667,7.747558152491499,1
2969,GT1HTaACa-1C1HE,-7.719146698211135,7.719146698211286,1
2970,GT1HTaACaH-1AT1HE,-7.685444626466308,7.6854446401362155,1
2971,GT1HTaAT1CAaH-1E,-8.962721031774837,8.96272103201266,0
2972,GT1T1ACTaHTa-1HE,-7.591500481857881,7.5915004951144045,1
2973,GT1T1ACaH-1TaE,-7.611691326519942,7.611691332248978,1
2974,GT1T1ACaHTaAC-1HE,-7.941840955931495,7.941840955695256,1
2975,GT1T1HTaAC-1CHaHE,-7.443872453590779,7.443872453634519,1
2976,GT1T1HTaACa-1HE,-7.6954382232291385,7.6954382232292815,1
2977,GT1T1HTaACaH-1AE,-7.691747999873007,7.691747999873139,1
2978,GT1T1HTaACaHC-1HE,-7.8752957674913935,7.875295777782496,1
2979,GT1T1TAC-1aHTaHE,-7.1482737444781845,7.148273745261904,1
2980,GT1T1TaACACaH-1THE,-7.768401116375378,7.768401116525021,1
2981,GT1T1TaACTaH-1CE,-7.747555128026216,7.747555135774963,1
2982,GT1T1TaACaH-1CE,-7.6249922496195675,7.624992249751523,1
2983,GT1T1TaACaHT-1E,-7.920566083464027,7.920566089239634,1
2984,GT1T1TaACaHT-1HE,-7.762538393525895,7.762538384191361,1
2985,GT1T1TaATC-1AaHE,-8.541947638763935,8.541947638956913,0
2986,GT1T1TaATCaH-1E,-7.767556618366629,7.76755659198444,0
2987,GT1T1TaHTaATC-1HE,-7.533084582465118,7.533084582288802,0
2988,GT1T1aAC-1ATaHE,-8.87824094699743,8.878240947358607,0
2989,GT1T1aAC-1AaHE,-8.713947883299358,8.713947883383014,1
2990,GT1T1aACT-1CaHE,-7.6672699899168,7.667269989944562,1
2991,GT1T1aATAC-1aHE,-7.413282872857977,7.41328287293582,1
2992,GT1T1aHTaAC-1ACHE,-7.767259673079809,7.76725967307961,1
2993,GT1T1aHTaACH-1E,-7.915149005234235,7.915149005234551,1
2994,GT1THTaAC-1aH1THE,-7.011259663757583,7.011259663967326,1
2995,GT1THTaACT-1a1HE,-7.618425487001787,7.6184255161657966,1
2996,GT1THTaACaH-1A1E,-7.6099762463926215,7.609976246392716,1
2997,GT1THTaACaH-1H1HE,-7.809424565414833,7.8094245654152665,1
2998,GT1Ta1HTaAC-1HE,-8.096800781483436,8.09680079208623,1
2999,GT1TaAC-1A1ACaHE,-7.67447416419041,7.674474164259411,1
